key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_13.rt,key_resp_12.keys,key_resp_12.rt
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,mbnxwz,"[""m"",""b"",""n"",""x"",""w"",""z""]","[1.1247000000000185,1.9405000000000001,2.3085000000000093,2.772500000000008,3.5086000000000155,3.996600000000015,22.58330000000001]",0,MBNXWS,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,nwrdwq,"[""n"",""w"",""r"",""d"",""w"",""q""]","[0.45179999999999154,0.7237999999999829,1.0682999999999936,2.092099999999988,3.1725999999999885,3.4757999999999925,3.8360000000000127]",1,NWRDWQ,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,jprgfmw,"[""j"",""p"",""r"",""g"",""f"",""m"",""w""]","[0.9537000000000262,1.129400000000004,1.225500000000011,1.4894999999999925,1.929600000000022,2.2424000000000035,2.4176000000000215,2.497700000000009]",1,JPRGFMW,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,lpsxwxc,"[""l"",""p"",""s"",""x"",""w"",""x"",""c""]","[1.0282999999999731,1.2379999999999995,1.4868999999999915,1.9979999999999905,2.509999999999991,3.8549999999999898,4.774100000000004,5.317999999999984]",0,LPSXWRC,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,hknvxvj,"[""h"",""k"",""n"",""v"",""x"",""v"",""j""]","[1.213700000000017,1.4856000000000051,1.7580000000000098,2.1415000000000077,2.6214999999999975,2.9865000000000066,3.2572999999999865,3.4168999999999983]",1,HKNVXVJ,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,bpvrcncdc,"[""b"",""p"",""v"",""r"",""c"",""n"",""c"",""d"",""c""]","[0.566900000000004,0.7184000000000026,1.238300000000038,1.7353000000000236,2.103199999999987,2.4712000000000103,10.702499999999986,11.262999999999977,12.246400000000023,12.334400000000016]",0,BPVRCDND,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f44eb04cd108b02a14d8a10,22,Mężczyzna,2022-06-11_09h31.01.030,task,2021.1.4,Win32,144.092219,6299f149e92ead563fba08ef,62a444aed9c4bf3a828ea8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
