key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,,,,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,fwvdzz,"[""f"",""w"",""v"",""d"",""z"",""z""]","[2.303600000001495,2.735399999998492,4.607299999996997,4.925700000002962,5.3186000000014815,5.479600000001483,6.85079999999698]",1,FWVDZZ,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,ktwdtx,"[""k"",""t"",""w"",""d"",""t"",""x""]","[2.2887000000030184,3.1006000000015206,3.5858000000044967,3.9003000000045063,4.401600000001508,4.928900000005967,6.856900000005965]",1,KTWDTX,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,hlpxpzkw,"[""h"",""l"",""p"",""x"",""p"",""z"",""k"",""w""]","[2.683200000003012,3.925600000001509,4.422500000000014,4.912500000000023,5.3184000000059655,5.6386000000015315,6.343000000000018,6.452800000004515,7.261200000002987]",0,HLXPZKW,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,bpstwbh,"[""b"",""p"",""s"",""t"",""w"",""b"",""h""]","[2.507100000001458,3.0657000000029484,3.3499000000059596,3.861100000001443,4.203600000001472,4.850999999999999,5.409200000002954,8.802600000001462]",1,BPSTWBH,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,pjxlclx,"[""p"",""j"",""x"",""l"",""c"",""l"",""x""]","[1.8354999999999677,2.4524999999999864,3.0434999999999945,4.163400000005936,4.887800000004461,5.259200000002977,5.65960000000149,10.043499999999995]",1,PJXLCLX,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,hqlqzbrj,"[""h"",""q"",""l"",""q"",""z"",""b"",""r"",""j""]","[3.0704999999999814,4.809500000000014,5.099399999998525,5.347499999999968,7.146299999996984,7.945399999998472,8.313699999995492,8.616999999999962,9.409799999997006]",1,HQLQZBRJ,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,njbkzwhg,"[""n"",""j"",""b"",""k"",""z"",""w"",""h"",""g""]","[2.74909999999403,3.2713999999984935,4.4000999999940404,4.9839999999999804,5.951599999994016,6.358799999997018,7.01779999999701,7.335699999995541,8.076999999999998]",1,NJBKZWHG,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5f4699e88ed08d02e65b2240,22,Mężczyzna,2022-06-11_09h40.07.380,task,2021.1.4,Win32,59.86948452,6299f149e92ead563fba08ef,62a446ab03d90e3f21f4f1f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
