key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,mptnqn,"[""m"",""p"",""t"",""n"",""q"",""n""]","[1.2419999999999902,1.3269999999999982,1.7949999999999875,2.6839999999999975,3.924999999999983,8.180999999999983,9.801999999999992]",0,NPTMQN,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,cpfrhk,"[""c"",""p"",""f"",""r"",""h"",""k""]","[1.210000000000008,1.6759999999999877,2.1459999999999866,3.087999999999994,3.5929999999999893,3.8569999999999993,5.51400000000001]",1,CPFRHK,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,lqdlfkt,"[""l"",""q"",""d"",""l"",""f"",""k"",""t""]","[0.8060000000000116,1.4260000000000161,2.179000000000002,4.024000000000001,4.709000000000003,5.15900000000002,5.599000000000018,6.469999999999999]",1,LQDLFKT,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,cnkzrxp,"[""c"",""n"",""k"",""z"",""r"",""x"",""p""]","[0.5570000000000164,0.9080000000000155,1.3290000000000077,1.9120000000000346,2.382000000000005,3.035000000000025,3.555000000000007,4.391999999999996]",1,CNKZRXP,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,kvwknpq,"[""k"",""v"",""w"",""k"",""n"",""p"",""q""]","[0.9059999999999491,1.4899999999999523,2.061999999999955,3.166999999999973,7.507999999999981,8.66799999999995,10.055999999999983,10.787999999999954]",0,KVWHFPQB,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,ddqdclh,"[""d"",""d"",""q"",""d"",""c"",""l"",""h""]","[1.6779999999999973,1.9110000000000014,2.2649999999999864,3.424000000000035,10.915999999999997,11.900000000000034,12.191000000000031,19.49799999999999]",0,DDQDCDLH,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60aa7fb5c44ce529d3cfc4ce,20,Kobieta,2022-06-11_09h30.31.594,task,2021.1.4,Win32,60.0240096,6299f149e92ead563fba08ef,62a443d29eac3206907b01bd,vzpqdkkj,"[""v"",""z"",""p"",""q"",""d"",""k"",""k"",""j""]","[2.2799999999999727,3.350999999999999,3.6200000000000045,4.197000000000003,5.985000000000014,6.353999999999985,6.504000000000019,7.341000000000008,9.072999999999979]",1,VZPQDKKJ,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
